split,attempt_type,cell_id,circuit_id,topology_id,candidate_path_id,plan_id,route_id,block,sample_index,order_index,sample_id,session_instance_id,experiment_id,run_id,source_sha,candidate_generation_source_sha,physical_execution_source_sha,candidate_set_sha256,calibration_set_sha256,problem_id,tensor_network_structure_id,logical_plan_id,physical_plan_id,executable_id,validation_policy_id,output_sha256,status,validation,fallback,max_abs_error,relative_l2_error,norm_drift,phase_aligned_max_abs_error,full_precision_passed,policy_reference_passed,timing_scope,total_wall_s,session_open_s,session_close_s,session_inclusive_s,kernel_s,h2d_s,d2h_s,h2d_bytes,d2h_bytes,preparation_s,planning_s,lowering_s,mapping_s,slicing_s,host_reduce_s,rank_work_s,request_build_s,request_wave_s,request_artifact_build_s,payload_record_staging_s,request_work_unit_materialization_s,request_payload_materialization_s,request_payload_hashing_s,request_payload_file_write_s,request_manifest_sidecar_staging_s,request_build_residual_s,request_payload_record_count,request_payload_bytes_staged,request_payload_bytes_hashed,request_payload_files_created,requested_dpus,allocated_dpus,active_dpus,tasklets_per_dpu,rank_count,active_rank_count,target_observed,request_transport,collection_resource_admission_passed,execution_resource_admission_passed,startup_resource_admission_passed,physical_target_verified,hardware_kernel_executed,simulator_kernel_executed,cpu_fallback_used,binary_identity_verified,native_identity_verified,hardware_release_verified,tasklet_utilization,dpu_utilization,dominant_wave_utilization,total_wave_count,fully_populated_wave_count,active_dpu_ids_json,active_rank_indices_json,requested_rank_paths_json
training,warmup,edc_18q:1dpu_t8,edc_18q,1dpu_t8,b0785992b23ca97113b8ab448921ffe2b5e832f50994281719e731d54a839f9a,path_b0785992b23ca97113b8ab448921ffe2b5e832f50994281719e731d54a839f9a,1dpu_t8,0,0,46,321f6a56248a31085a6b21893f11c4d531ef9e3566dae4aa557fb02b2c82a298,bc75358f-b6a3-45f5-9245-76be5aba1eda,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,7aa3ee4feb85f18bddb28fb0f5997e70f4fa267625746d1fedd783e0d356e1d5,b3d150949c265226194d2348856b4e4121e558f942c09cff7c735dad054be8e7,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,6.017306543999439,0.12788040099985665,0.014702535001561046,6.159889480000857,1.9959735130000005,0.5957398490000001,0.6110786069999999,2965856,7054112,0.02202323100209469,,,,,,,0.5719051779742585,5.911891800013109,0.4252033820012002,0.1628820950827503,0.02477000699218479,0.01966593500037561,0.01252405799459666,0.0,0.0035072380342171527,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.6997137216866974,1.0,1.0,372,372,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,edc_18q:1dpu_t8,edc_18q,1dpu_t8,b0785992b23ca97113b8ab448921ffe2b5e832f50994281719e731d54a839f9a,path_b0785992b23ca97113b8ab448921ffe2b5e832f50994281719e731d54a839f9a,1dpu_t8,1,0,44,baaeb8a93087dc26725921a3d04e4d252c484a902f5108ef61f0f56f8212e507,73d0af95-a2bd-47a4-afb4-fe5898104484,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,7aa3ee4feb85f18bddb28fb0f5997e70f4fa267625746d1fedd783e0d356e1d5,b3d150949c265226194d2348856b4e4121e558f942c09cff7c735dad054be8e7,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,5.911973761001718,0.12885241800177027,0.01271484799872269,6.053541027002211,2.000216623,0.5753191150000002,0.5575378570000001,2965856,7054112,0.022082902993133757,,,,,,,0.5363025479819044,5.807704846018169,0.4217835090494191,0.16069185090600513,0.024538051005947636,0.019512435923388693,0.012493030932091642,0.0,0.00350419913593214,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.6997137216866974,1.0,1.0,372,372,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,edc_18q:1dpu_t8,edc_18q,1dpu_t8,b0785992b23ca97113b8ab448921ffe2b5e832f50994281719e731d54a839f9a,path_b0785992b23ca97113b8ab448921ffe2b5e832f50994281719e731d54a839f9a,1dpu_t8,2,1,10,38a7da926f667f70716f17ac29243ea0c357e4687aeaa449cace022be5455399,a54de0d6-8d4e-48d0-a733-29075e720fbe,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,7aa3ee4feb85f18bddb28fb0f5997e70f4fa267625746d1fedd783e0d356e1d5,b3d150949c265226194d2348856b4e4121e558f942c09cff7c735dad054be8e7,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,5.963621458002308,0.12607270300213713,0.011783488000219222,6.101477649004664,1.9945784339999997,0.581761,0.5975797350000001,2965856,7054112,0.02214906500739744,,,,,,,0.5340159559818858,5.858719132022088,0.4188048000251001,0.15927868796279654,0.024049625975749223,0.019405622038902948,0.012428203925082926,0.0,0.0035189859372621868,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.6997137216866974,1.0,1.0,372,372,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,edc_18q:1dpu_t8,edc_18q,1dpu_t8,b0785992b23ca97113b8ab448921ffe2b5e832f50994281719e731d54a839f9a,path_b0785992b23ca97113b8ab448921ffe2b5e832f50994281719e731d54a839f9a,1dpu_t8,3,2,5,ed0e3bb10bb0eedac8fdcfdeddaa6e2151f23247165d6ab1b0b4294af3872577,c7f70741-a2d0-4ef6-8d56-c53021d55df6,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,7aa3ee4feb85f18bddb28fb0f5997e70f4fa267625746d1fedd783e0d356e1d5,b3d150949c265226194d2348856b4e4121e558f942c09cff7c735dad054be8e7,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,6.126297951999732,0.11596088499936741,0.012116554000385804,6.254375390999485,2.016232412,0.618615833,0.593868708,2965856,7054112,0.02421040699846344,,,,,,,0.5446320319788356,6.017701230983221,0.4280251910313382,0.16348677190035232,0.024655977053043898,0.019757217974984087,0.01259736695283209,0.0,0.003565785998944193,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.6997137216866974,1.0,1.0,372,372,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,warmup,edc_18q:1dpu_t8,edc_18q,1dpu_t8,cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e,path_cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e,1dpu_t8,0,0,26,878d4c6425b5e188b91de8c1ac4af0eb496615c942d34f11bda98aebf20801e2,9343dfc3-c17e-4bfb-b741-e695c1a72bc5,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,f82cb76f0830c2a23e03fc79866725179feafe43d3b125e1c3e10dc331409c7f,9a19de8e4168e7c73e316a0f01b9c9d268d89171554aea94482389c8503ad3d4,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,1.2296152630005963,0.10458986099911272,0.005669793001288781,1.3398749170009978,0.5690165390000002,0.05335453499999998,0.11745106699999999,90592,4242080,0.011225394991924986,,,,,,,0.09815143098603585,1.1750121820041386,0.05739884700233233,0.021289543932653032,0.00333214802594739,0.0027649239636957645,0.0010331409866921604,0.0,0.0004728009917016607,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9992275440054393,1.0,1.0,39,39,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,edc_18q:1dpu_t8,edc_18q,1dpu_t8,cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e,path_cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e,1dpu_t8,1,0,43,a3f14f4442a34f69135f1f3a58ed5e7ddaa09d6ed85cf2991fea8632ccb7ee0f,516f57ea-c19f-48dd-a45c-806f1d7d75d9,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,f82cb76f0830c2a23e03fc79866725179feafe43d3b125e1c3e10dc331409c7f,9a19de8e4168e7c73e316a0f01b9c9d268d89171554aea94482389c8503ad3d4,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,1.2275547139979608,0.10132896199866082,0.005231634000665508,1.3341153099972871,0.568129922,0.054234213999999996,0.11716939200000001,90592,4242080,0.011250750005274313,,,,,,,0.09702760698564816,1.1727673899949878,0.05661452100684983,0.02098997299617622,0.003314646026410628,0.002710770997509826,0.0010089880270243157,0.0,0.00045225597568787634,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9992275440054393,1.0,1.0,39,39,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,edc_18q:1dpu_t8,edc_18q,1dpu_t8,cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e,path_cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e,1dpu_t8,2,1,29,e601ce389bd073e98e29e1fa1746352bb5b3f9ecb9562929c3b8ade567eda29d,8fac7a36-1f66-4a46-a1f7-32eea0496032,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,f82cb76f0830c2a23e03fc79866725179feafe43d3b125e1c3e10dc331409c7f,9a19de8e4168e7c73e316a0f01b9c9d268d89171554aea94482389c8503ad3d4,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,1.2287924970005406,0.10062751800069236,0.005976829001156148,1.3353968440023891,0.567406768,0.053720377,0.11835194400000001,90592,4242080,0.010721828009991441,,,,,,,0.09603925198098295,1.1738790439776494,0.05629653000141843,0.02084718601690838,0.0033563839642738458,0.002704424005059991,0.0010661449960025493,0.0,0.0004639149919967167,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9992275440054393,1.0,1.0,39,39,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,edc_18q:1dpu_t8,edc_18q,1dpu_t8,cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e,path_cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e,1dpu_t8,3,2,45,b8c523092738797176c2d7a8ab7355ac3f03a1c1a4b5752040a221e31b6b3b2b,6c337f83-2581-4882-bf88-72f6336701fc,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,f82cb76f0830c2a23e03fc79866725179feafe43d3b125e1c3e10dc331409c7f,9a19de8e4168e7c73e316a0f01b9c9d268d89171554aea94482389c8503ad3d4,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,1.2357477080004173,0.09405902700018487,0.005312389999744482,1.3351191250003467,0.569855251,0.05376073599999999,0.118247246,90592,4242080,0.010985477991198422,,,,,,,0.09739666603127262,1.179440655021608,0.05680529100209242,0.02101114195465925,0.003269852022640407,0.002766022000287194,0.0010172889742534608,0.0,0.00044948300273972563,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9992275440054393,1.0,1.0,39,39,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,warmup,edc_18q:1dpu_t8,edc_18q,1dpu_t8,e82337947450ef2121b8b01092f1af3f7c1db1bc7e831a0116fa010050257ae9,path_e82337947450ef2121b8b01092f1af3f7c1db1bc7e831a0116fa010050257ae9,1dpu_t8,0,0,43,744b24e455593d31442ffe9644bfedda458a0a7260a397009cee27866402e093,5de1bfe0-09f5-42bd-a22b-1b2460ac1c1b,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,e02eea6f96e73f7391a0e9b644fa50bd0b1940b7e72b8df54417f17dacd96e31,17516c1c1e1da894150f6af5c7e2934a8fd4954a4362e402a843b79da8c3bdea,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,1.6676369000015256,0.9070114579990332,0.009671121999417664,2.5843194799999765,0.7196594709999999,0.08364872,0.123497477,355808,4511264,0.015325088996178238,,,,,,,0.16932041999098146,1.5914321480304352,0.1140451210194442,0.04302096797619015,0.0065567920173634775,0.005349731000023894,0.0030351309687830508,0.0,0.0009271730123145971,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9740886601455869,1.0,1.0,61,61,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,edc_18q:1dpu_t8,edc_18q,1dpu_t8,e82337947450ef2121b8b01092f1af3f7c1db1bc7e831a0116fa010050257ae9,path_e82337947450ef2121b8b01092f1af3f7c1db1bc7e831a0116fa010050257ae9,1dpu_t8,1,0,47,a09daa70df6eab85fdd88250443dd25c52f427a31e714e86ba493937978c34ef,0ed7dd08-90df-46f0-b68f-3da301c40444,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,e02eea6f96e73f7391a0e9b644fa50bd0b1940b7e72b8df54417f17dacd96e31,17516c1c1e1da894150f6af5c7e2934a8fd4954a4362e402a843b79da8c3bdea,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,1.7888831420023052,0.9177291279993369,0.005805469998449553,2.7124177400000917,0.700681581,0.065955989,0.142433512,355808,4511264,0.02033777099859435,,,,,,,0.19532029001129558,1.7012640700195334,0.13270083700263058,0.05251087201395421,0.006814655018388294,0.00612371500392328,0.003029177027201513,0.0,0.0009250559887732379,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9740886601455869,1.0,1.0,61,61,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,edc_18q:1dpu_t8,edc_18q,1dpu_t8,e82337947450ef2121b8b01092f1af3f7c1db1bc7e831a0116fa010050257ae9,path_e82337947450ef2121b8b01092f1af3f7c1db1bc7e831a0116fa010050257ae9,1dpu_t8,2,1,20,476326dfbe28e6e506f0e231601b52a7d89a878e180d884792b2891c10eca575,2e7b0697-e435-44ea-b6c6-c577df69fd28,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,e02eea6f96e73f7391a0e9b644fa50bd0b1940b7e72b8df54417f17dacd96e31,17516c1c1e1da894150f6af5c7e2934a8fd4954a4362e402a843b79da8c3bdea,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,1.6665457540002535,0.9025776919988857,0.007731400000920985,2.57685484600006,0.7163685210000001,0.08308358700000001,0.121185196,355808,4511264,0.015040756996313576,,,,,,,0.16827366198413074,1.592233558960288,0.11280067198822508,0.04235670498746913,0.0065820579875435214,0.005309756015776657,0.0029945940186735243,0.0,0.0009149570068984758,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9740886601455869,1.0,1.0,61,61,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,edc_18q:1dpu_t8,edc_18q,1dpu_t8,e82337947450ef2121b8b01092f1af3f7c1db1bc7e831a0116fa010050257ae9,path_e82337947450ef2121b8b01092f1af3f7c1db1bc7e831a0116fa010050257ae9,1dpu_t8,3,2,29,7fb592955568ace9653a5069bd69c7722e59671bd70c393b9828a4e22324e3e1,d65a4e45-0017-45cf-81c7-73efec5f4282,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,e6326a5da55f304b3234ce37519f34799d0f61696dfc2f64c315515bb2220775,d420d48630c4027c823141769690f9af747c700b7e4db288452d78e6c09bc1bd,e02eea6f96e73f7391a0e9b644fa50bd0b1940b7e72b8df54417f17dacd96e31,17516c1c1e1da894150f6af5c7e2934a8fd4954a4362e402a843b79da8c3bdea,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,e7ea19cb04a7f80155352d849e3d8316e00f9ad70d1d12c4e534bd360491cd32,success,passed,false,1.2101617041793133e-08,1.7114270947149228e-08,1.7114270889351246e-08,1.2101617041793133e-08,True,True,steady_execution_v1,1.6916947789977712,0.9012979719991563,0.006113991999882273,2.5991067429968098,0.717169415,0.085519365,0.12229777,355808,4511264,0.015403782988869352,,,,,,,0.17430981100551435,1.6173564609853202,0.11769473494496197,0.0443582179468649,0.0068233339916332625,0.005574112987233093,0.0032295539713231847,0.0,0.0009466799965593964,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9740886601455869,1.0,1.0,61,61,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
