circuit_id,split,topology_id,candidate_path_id,equal_weight_rank,equal_weight_score,feature_model
hs_18q_d1,training,4dpu_t8,8e173dd63ac492833a648825f1b9d9fb7f0c37ac06f6fd4ddb22286029c7be88,9,-0.0014343049154627392,grouped
hs_18q_d1,training,4dpu_t8,c26c5a59c0d388d0e4b5b890be80ff3e816ada087431310890ce64924b4baa87,10,-0.0014343049154627392,grouped
hs_18q_d1,training,4dpu_t8,8572ab5dbde1b831082754c24f0a83bdda7a1d679409acc6abe601b6dd149e54,11,-0.0013684211072095725,grouped
hs_18q_d1,training,4dpu_t8,8a89ab2cf7e9303479b087cd735682976d8fba9ddd91776c468621491a5c3b90,12,-0.0013247422042332463,grouped
hs_18q_d1,training,4dpu_t8,6b7fe6f9dbf73e2b8ba125cf5146ff55cbece0617f569153203752791b435ff2,13,-0.0013084534202118625,grouped
hs_18q_d1,training,4dpu_t8,93535be1f45b148a1b3d81d74e0185ffb0339853e6877aa2080426e1339bf13c,14,-0.0011144050395082308,grouped
hs_18q_d1,training,4dpu_t8,e03d5d65a6118ee597f1200afdcd941cdf4e83d0e1447b7b3a199207a7853314,15,-0.0008121200243351639,grouped
hs_18q_d1,training,4dpu_t8,5e1fda8acf79f8a71bc33f05f79a54d3181a20e4641f22e07245ba65b0a7fb0f,16,-0.000435462044728887,grouped
hs_18q_d1,training,4dpu_t8,406a40910f8e2e1672accbc1b11c466efa387a0ab40aba96038301dc6c6eecb6,17,-0.00042910043510225953,grouped
hs_18q_d1,training,4dpu_t8,db0f937d0e75515c3d6962d48694d92aa211d4cae7577b042806cd4b0793874c,18,-0.000409292671164297,grouped
hs_18q_d1,training,4dpu_t8,3ef3416abaecd8b8e1fced82b24630cbdbacaf6565741b6ff0a6821435affa6c,19,-0.0003696789100458484,grouped
hs_18q_d1,training,4dpu_t8,e69f53f17fabdfaba58d664f1e370a4216829bde473cd84608353c345fb2b4fa,20,-0.00034842718801881395,grouped
hs_18q_d1,training,4dpu_t8,efaf3a9c96f8ddda7d7186dcd6232d663f679d64cf59854850cd8e460d892432,21,-0.0003373438618260716,grouped
hs_18q_d1,training,4dpu_t8,63f07730ba8814dd3537102cb3b2b5da17036ece57fb0e998d7ffbd66b6cf8b5,22,-0.000330067504370509,grouped
hs_18q_d1,training,4dpu_t8,07bf4b4cf7f66d8ecdfd1fdf7b9a10d7cfdb331586c8dc8c04237da78abd647e,23,-0.0003222609311599276,grouped
hs_18q_d1,training,4dpu_t8,a34e62867473e29d2d1c5f30dd326bad9c17c5c8a00832efc81f8bf4d419684a,24,-0.0003102626847363251,grouped
hs_18q_d1,training,4dpu_t8,756d71111f22c032ea9e7d05e4058f1258e2c24a503f2d04e9cc45b79e8e68fa,25,-0.0003048173704682871,grouped
hs_18q_d1,training,4dpu_t8,6eccb33ad6b4fb68aac4ef5961f1b8732b7c50891b2c30c3eb3a32820c2d526c,26,-0.00029045845385791496,grouped
